tam_loc_enh,est_socio_enh,genero,edad,parentesco,Residencia,esc-padre,Lengua_ing_m,esc_madre,esc-entrevistado,prom_edu_padre,dif_escp_esm,dif_resi
4,1,2,32,2,1,2,2,1,4,2,1,1
4,1,2,39,1,1,2,2,3,4,3,-1,1
4,1,2,48,1,1,2,2,3,2,3,-1,1
4,1,1,36,1,1,2,2,4,3,4,-2,1
4,1,1,31,1,1,3,2,3,4,4,0,1
4,1,1,59,1,1,2,2,3,2,3,-1,1
4,1,1,28,8,1,3,2,3,3,4,0,1
4,1,1,28,1,1,2,2,2,10,3,0,1
4,1,1,27,2,1,2,2,2,4,3,0,1
4,1,2,25,1,1,3,2,3,3,4,0,1
4,1,2,29,2,1,2,2,2,3,3,0,1
4,1,2,42,2,1,99,2,6,2,,93,1
4,1,1,43,1,1,3,2,6,10,6,-3,1
4,1,2,36,2,1,2,2,3,3,3,-1,1
4,1,2,43,3,1,3,2,6,7,6,-3,1
4,1,2,52,1,1,99,2,5,3,,94,1
4,1,2,32,1,1,2,2,1,3,2,1,1
4,1,2,33,2,1,2,1,2,3,3,0,1
4,1,2,52,1,1,2,2,3,10,3,-1,1
4,1,1,50,3,1,2,2,6,4,5,-4,1
4,1,2,45,2,1,5,2,3,4,6,2,1
4,2,1,32,3,1,2,2,1,3,2,1,1
4,2,2,29,2,1,2,2,1,4,2,1,1
4,2,2,32,3,1,2,2,1,4,2,1,1
4,2,2,28,2,1,2,2,3,4,3,-1,1
4,2,2,27,2,,3,2,3,4,4,0,1
4,2,2,31,1,1,2,2,3,4,3,-1,1
4,2,2,36,2,1,3,2,3,10,4,0,1
4,2,1,48,1,1,2,2,4,10,4,-2,1
4,2,2,47,2,1,2,2,6,2,5,-4,1
4,2,2,25,2,1,2,2,4,3,4,-2,1
4,2,1,42,3,1,3,2,5,2,5,-2,1
4,2,1,25,2,1,2,1,3,2,3,-1,1
4,2,1,52,1,1,99,2,3,2,100,96,1
4,2,2,27,2,1,2,2,6,4,5,-4,1
4,2,2,39,3,1,2,2,2,10,3,0,1
4,2,2,42,3,1,9,2,3,3,10,6,1
4,2,2,37,2,1,2,2,2,3,3,0,1
4,2,1,50,1,1,2,2,3,3,3,-1,1
4,2,2,31,2,1,3,1,6,4,6,-3,1
4,2,2,35,2,1,2,2,3,4,3,-1,1
4,2,2,35,3,1,2,2,3,10,3,-1,1
4,1,2,30,2,1,2,2,1,3,2,1,1
4,1,2,36,1,1,3,2,2,3,4,1,1
4,1,1,36,1,1,2,2,3,2,3,-1,1
4,1,2,26,2,1,2,2,1,4,2,1,1
4,1,2,26,1,1,2,2,5,2,4,-3,1
4,1,1,32,1,1,5,2,2,4,6,3,1
4,1,1,33,1,1,5,1,5,10,7,0,1
4,1,1,53,1,1,2,1,1,2,2,1,1
4,1,2,35,2,1,2,1,6,4,5,-4,1
4,1,2,32,2,1,2,1,1,4,2,1,1
4,1,1,25,1,1,4,2,3,4,5,1,1
4,2,1,38,1,1,2,2,3,10,3,-1,1
4,2,2,50,1,,2,2,1,3,2,1,1
4,2,1,59,1,1,2,2,3,2,3,-1,1
4,2,2,52,1,,4,2,3,10,5,1,1
4,2,2,44,2,1,2,2,2,4,3,0,1
4,2,2,40,2,1,2,2,4,2,4,-2,1
4,2,2,33,2,1,3,2,3,3,4,0,1
4,2,2,37,2,1,2,2,3,3,3,-1,1
4,2,2,29,3,1,3,2,3,10,4,0,1
4,2,1,32,1,,2,2,6,10,5,-4,1
4,2,1,50,3,1,2,2,0,2,2,2,1
4,2,1,34,5,1,2,2,6,3,5,-4,1
4,2,2,35,2,1,2,2,6,2,5,-4,1
4,2,2,34,2,1,2,2,6,3,5,-4,1
4,2,1,36,1,1,3,2,3,10,4,0,1
4,1,2,26,2,1,3,2,3,3,4,0,1
4,1,2,28,2,1,2,2,3,3,3,-1,1
4,1,2,36,2,1,2,2,2,2,3,0,1
4,1,1,32,1,1,2,2,2,2,3,0,1
4,1,2,39,3,1,2,2,2,3,3,0,1
4,1,2,43,2,1,2,2,4,3,4,-2,1
4,1,2,32,1,1,3,2,6,4,6,-3,1
4,1,2,30,2,1,2,2,3,2,3,-1,1
4,1,2,38,2,1,2,2,3,3,3,-1,1
4,1,2,29,2,1,2,2,3,4,3,-1,1
4,1,2,25,3,1,2,2,6,10,5,-4,1
4,1,2,36,3,1,2,2,1,2,2,1,1
4,1,2,56,2,1,99,2,6,2,,93,1
4,2,2,43,2,,2,2,2,2,3,0,1
4,2,1,28,1,1,10,2,3,4,11,7,1
4,2,1,28,3,1,3,2,3,4,4,0,1
4,2,2,25,2,1,2,2,3,10,3,-1,1
4,2,2,42,3,1,2,2,1,4,2,1,1
4,2,2,44,2,1,2,2,2,4,3,0,1
4,2,2,30,2,1,2,2,2,3,3,0,1
4,2,2,31,2,1,2,2,3,4,3,-1,1
4,2,2,40,2,1,2,2,3,3,3,-1,1
4,2,1,34,1,1,3,2,6,3,6,-3,1
4,2,2,62,8,1,2,2,3,2,3,-1,1
4,2,2,61,2,1,2,2,1,2,2,1,1
4,2,2,40,1,1,2,2,2,7,3,0,1
4,1,2,33,2,1,2,2,6,3,5,-4,1
4,1,2,42,2,1,2,2,3,3,3,-1,1
4,1,2,34,3,1,2,2,3,4,3,-1,1
4,1,2,29,1,1,2,2,3,4,3,-1,1
4,1,2,32,2,1,2,1,3,3,3,-1,1
4,1,2,30,2,1,2,1,6,3,5,-4,1
4,1,1,25,3,1,4,1,3,10,5,1,1
4,2,2,36,2,1,2,2,2,3,3,0,1
4,2,1,26,5,1,2,2,2,4,3,0,1
4,1,2,28,2,1,1,2,2,3,2,-1,1
4,1,2,42,1,1,2,2,3,3,3,-1,1
4,1,1,29,1,1,2,2,4,3,4,-2,1
4,1,2,41,2,1,2,2,2,3,3,0,1
4,1,1,36,1,1,2,2,5,3,4,-3,1
4,1,1,31,1,1,2,2,1,4,2,1,1
1,2,2,60,2,1,2,2,3,2,3,-1,1
1,2,1,28,1,1,10,2,3,4,11,7,1
1,2,2,32,2,1,4,2,4,4,6,0,1
1,2,1,51,1,1,3,2,6,7,6,-3,1
1,2,2,34,1,1,3,2,2,4,4,1,1
1,2,1,35,3,1,2,2,1,2,2,1,1
1,2,1,27,1,1,4,2,2,10,5,2,1
1,2,2,33,3,1,2,2,3,10,3,-1,1
1,2,1,55,1,1,2,2,6,7,5,-4,1
1,2,2,57,1,1,2,2,3,2,3,-1,1
1,2,1,36,1,1,3,2,3,2,4,0,1
1,2,1,26,1,1,3,2,3,4,4,0,1
1,2,1,33,1,,2,2,3,3,3,-1,1
1,2,1,32,1,,2,1,3,10,3,-1,1
1,2,2,29,2,,4,2,6,3,7,-2,1
1,2,2,29,2,,2,2,6,4,5,-4,1
1,2,1,51,1,1,2,2,6,10,5,-4,1
1,2,2,45,1,1,2,2,2,7,3,0,1
1,2,1,28,1,1,4,2,3,4,5,1,1
1,2,2,36,1,,2,2,3,2,3,-1,1
1,2,2,37,1,1,2,2,6,4,5,-4,1
1,2,2,39,2,,2,2,6,4,5,-4,1
1,2,1,38,1,1,99,2,4,2,,95,1
1,2,1,50,1,,2,2,6,3,5,-4,1
1,2,1,36,1,,3,2,6,3,6,-3,1
1,2,1,28,3,1,2,2,6,2,5,-4,1
1,2,1,53,1,1,2,2,3,10,3,-1,1
1,2,2,26,3,1,3,2,3,4,4,0,1
1,4,2,51,2,1,2,2,3,4,3,-1,1
1,4,1,56,1,1,2,2,6,11,5,-4,1
1,4,1,64,1,1,3,2,3,4,4,0,1
1,4,2,33,2,1,10,2,4,11,12,6,1
1,4,2,36,2,,10,2,4,10,12,6,1
1,4,2,35,2,1,10,2,2,11,11,8,1
1,2,1,48,1,1,3,2,3,4,4,0,1
1,2,1,37,1,1,2,2,5,3,4,-3,1
1,2,2,61,2,,2,2,1,2,2,1,1
1,4,1,58,2,1,2,2,6,10,5,-4,1
1,4,1,36,2,1,2,2,4,10,4,-2,1
1,4,2,48,3,1,10,2,3,10,11,7,1
1,3,1,36,1,1,10,2,4,11,12,6,1
1,3,2,29,3,1,2,2,6,4,5,-4,1
1,3,2,51,1,1,2,2,3,4,3,-1,1
1,3,2,63,2,,2,2,3,6,3,-1,1
1,3,1,28,1,1,4,2,3,4,5,1,1
1,3,2,55,1,1,2,2,4,11,4,-2,1
1,3,2,59,3,1,7,2,2,10,8,5,1
1,3,1,32,3,1,10,2,6,10,13,4,1
1,3,1,54,1,1,2,2,4,4,4,-2,1
1,3,2,51,1,1,4,2,6,10,7,-2,1
1,2,2,40,2,1,10,2,3,10,11,7,1
1,2,1,50,1,,2,2,3,10,3,-1,1
1,2,2,33,2,1,99,2,6,3,,93,1
1,3,1,47,3,1,2,2,3,3,3,-1,1
1,2,2,27,2,1,3,2,3,7,4,0,1
1,2,1,39,1,1,2,2,6,10,5,-4,1
1,2,1,55,1,1,2,2,2,4,3,0,1
1,2,2,56,6,,2,2,6,2,5,-4,1
1,2,2,44,2,,2,2,3,4,3,-1,1
1,2,1,47,1,1,2,2,6,9,5,-4,1
1,2,2,47,2,1,2,2,1,3,2,1,1
1,3,2,33,2,1,2,2,3,10,3,-1,1
1,3,2,36,3,1,3,2,4,4,5,-1,1
1,3,2,58,3,1,2,2,2,10,3,0,1
1,3,1,46,3,1,2,2,3,2,3,-1,1
1,2,1,36,3,1,3,2,3,10,4,0,1
1,2,2,64,1,,2,2,6,2,5,-4,1
1,3,1,29,1,,10,2,2,4,11,8,1
1,3,1,61,3,1,2,2,6,10,5,-4,1
1,3,1,27,1,,10,2,4,10,12,6,1
1,2,2,31,2,1,10,2,3,10,11,7,1
1,2,1,36,1,1,10,2,2,10,11,8,1
1,2,2,44,2,1,8,2,3,10,9,5,1
1,2,1,28,1,1,2,2,3,10,3,-1,1
1,2,2,35,1,1,4,2,6,3,7,-2,1
1,3,1,34,5,1,2,2,6,3,5,-4,1
1,3,1,32,3,1,2,2,6,10,5,-4,1
1,3,2,50,1,1,2,2,3,4,3,-1,1
1,2,1,26,1,,99,2,6,3,,93,1
1,2,1,35,1,1,2,2,6,3,5,-4,1
1,2,2,40,2,1,99,2,3,3,100,96,1
1,2,1,45,3,1,2,2,3,3,3,-1,1
1,2,2,33,3,1,2,2,6,2,5,-4,1
1,2,1,36,1,1,2,2,6,10,5,-4,1
1,3,1,36,3,1,10,2,6,4,13,4,1
1,2,1,33,1,1,2,2,1,10,2,1,1
1,2,2,25,2,1,3,2,3,3,4,0,1
1,2,1,47,1,1,2,2,3,3,3,-1,1
1,4,2,36,1,,2,2,2,3,3,0,1
1,4,2,47,1,1,2,2,3,3,3,-1,1
1,3,2,35,1,1,2,2,6,10,5,-4,1
1,3,2,41,1,1,2,2,6,3,5,-4,1
1,2,1,34,1,1,3,2,3,3,4,0,1
1,2,1,46,1,,2,2,4,2,4,-2,1
1,4,1,59,1,1,2,2,6,3,5,-4,1
1,4,2,47,1,1,2,2,6,4,5,-4,1
1,4,2,49,1,1,2,2,3,4,3,-1,1
1,4,2,42,1,,2,2,2,3,3,0,1
1,4,1,34,3,1,7,2,3,11,8,4,1
1,4,2,43,2,1,2,2,6,10,5,-4,1
1,2,2,36,1,1,3,2,6,4,6,-3,1
1,2,1,39,1,,2,1,3,3,3,-1,1
1,2,2,43,1,1,2,2,6,3,5,-4,1
1,2,1,41,1,1,2,2,3,2,3,-1,1
1,2,2,35,3,,2,2,5,3,4,-3,1
1,2,1,31,3,1,4,2,4,10,6,0,1
1,2,2,47,1,,2,2,6,3,5,-4,1
1,3,1,51,1,1,2,2,3,4,3,-1,1
1,2,1,39,2,,3,2,3,2,4,0,1
1,2,1,36,8,,2,2,6,4,5,-4,1
1,2,1,50,1,1,4,2,3,7,5,1,1
1,2,2,57,1,1,2,2,3,2,3,-1,1
1,3,2,38,3,1,2,2,5,2,4,-3,1
1,3,2,26,3,1,4,2,3,4,5,1,1
1,3,1,28,1,1,3,2,3,4,4,0,1
1,3,1,27,1,1,10,2,4,10,12,6,1
1,3,2,25,2,1,5,2,4,10,7,1,1
1,2,1,52,3,1,2,2,3,3,3,-1,1
1,2,1,28,1,1,2,2,6,10,5,-4,1
1,3,1,38,1,1,2,2,3,10,3,-1,1
1,3,2,25,3,1,3,2,3,3,4,0,1
1,3,2,48,1,1,2,2,6,10,5,-4,1
1,3,1,60,1,1,2,2,3,10,3,-1,1
1,3,1,47,1,1,8,2,3,10,9,5,1
1,4,2,34,2,1,99,2,3,10,100,96,1
1,4,1,31,1,,2,2,3,3,3,-1,1
1,4,2,33,1,1,10,2,3,10,11,7,1
1,4,2,25,2,1,3,2,3,7,4,0,1
1,2,2,32,2,1,2,2,3,3,3,-1,1
1,2,1,30,1,,2,2,3,3,3,-1,1
1,2,2,48,1,,2,2,6,3,5,-4,1
1,2,1,25,1,,3,2,3,3,4,0,1
1,2,1,37,1,,3,2,3,10,4,0,1
1,3,1,35,1,1,10,2,4,10,12,6,1
1,2,2,64,8,1,2,2,4,2,4,-2,1
1,2,1,49,1,1,10,2,6,4,13,4,1
1,2,1,45,8,1,2,2,6,4,5,-4,1
1,2,2,44,1,,2,2,3,3,3,-1,1
1,3,1,30,1,,99,2,6,3,,93,1
1,2,1,52,1,,3,2,3,10,4,0,1
1,2,2,50,2,,2,1,3,3,3,-1,1
1,2,1,56,1,1,2,2,6,10,5,-4,1
1,2,1,42,1,,2,2,6,4,5,-4,1
1,2,2,42,2,1,7,2,2,4,8,5,1
1,2,2,45,2,,2,2,6,3,5,-4,1
1,2,1,45,1,1,3,2,6,7,6,-3,1
1,2,1,25,3,1,3,2,3,10,4,0,1
1,2,2,30,2,,3,2,3,3,4,0,1
1,2,1,33,1,1,4,2,3,10,5,1,1
1,2,1,32,1,1,10,2,4,11,12,6,1
1,2,1,28,3,1,3,2,3,3,4,0,1
1,2,1,48,7,,2,2,1,3,2,1,1
1,4,2,32,1,1,2,2,6,4,5,-4,1
1,4,2,40,2,1,2,2,5,2,4,-3,1
1,2,2,27,2,1,4,2,6,10,7,-2,1
1,2,2,36,2,1,2,2,3,4,3,-1,1
1,2,2,32,2,1,10,2,4,4,12,6,1
1,2,2,40,1,1,2,2,6,4,5,-4,1
1,2,2,34,3,1,2,2,3,3,3,-1,1
1,3,1,31,1,1,3,2,3,4,4,0,1
1,3,2,26,3,1,7,2,2,10,8,5,1
1,3,1,32,1,1,4,2,3,10,5,1,1
1,3,2,36,2,1,2,2,6,10,5,-4,1
1,2,2,44,2,1,2,2,4,2,4,-2,1
1,2,2,49,8,1,99,2,6,3,,93,1
1,2,1,64,1,1,2,2,4,9,4,-2,1
1,2,2,50,1,1,2,2,2,6,3,0,1
1,3,2,25,2,1,2,2,2,3,3,0,1
1,2,1,30,1,1,2,2,6,2,5,-4,1
1,4,2,32,1,,4,2,3,10,5,1,1
1,4,2,41,1,,2,2,6,11,5,-4,1
1,4,1,38,1,1,2,2,3,10,3,-1,1
1,3,2,35,2,1,10,2,3,10,11,7,1
1,3,2,33,3,1,7,2,3,10,8,4,1
1,3,2,55,2,1,2,2,2,10,3,0,1
1,2,2,36,2,,2,1,6,3,5,-4,1
1,2,2,55,2,1,2,2,4,5,4,-2,1
1,2,2,25,1,,2,1,6,4,5,-4,1
1,2,1,30,1,,10,2,2,10,11,8,1
1,1,1,42,1,,2,2,4,4,4,-2,1
1,3,2,28,1,1,3,2,6,2,6,-3,1
1,3,2,38,2,,3,1,3,2,4,0,1
1,2,1,58,2,,2,2,5,2,4,-3,1
1,2,2,59,2,,3,2,3,2,4,0,1
1,2,2,35,2,1,2,2,6,7,5,-4,1
1,2,1,43,1,,3,2,6,4,6,-3,1
1,2,2,39,2,,2,2,3,3,3,-1,1
1,3,1,42,2,1,2,2,6,3,5,-4,1
1,3,2,28,2,,2,2,3,4,3,-1,1
1,3,1,39,2,,2,2,5,3,4,-3,1
1,2,1,37,1,,2,1,2,10,3,0,1
1,2,1,43,1,,2,2,2,3,3,0,1
1,4,2,52,2,1,2,2,6,10,5,-4,1
1,4,1,25,1,1,11,2,5,10,13,6,1
1,2,2,33,1,,2,2,1,3,2,1,1
1,2,2,44,2,,3,2,6,4,6,-3,1
1,2,2,49,2,1,3,2,6,2,6,-3,1
1,2,1,38,1,,2,1,6,3,5,-4,1
1,3,2,53,2,1,2,1,1,7,2,1,1
1,4,2,30,3,1,10,2,3,3,11,7,1
1,4,2,45,2,1,2,2,3,7,3,-1,1
1,4,1,34,1,,99,2,6,3,,93,1
1,4,1,43,1,1,99,2,4,4,,95,1
1,4,2,55,1,1,2,2,3,7,3,-1,1
1,2,2,49,1,,9,2,3,4,10,6,1
1,4,1,39,1,1,3,2,6,10,6,-3,1
1,4,1,46,1,,2,2,5,4,4,-3,1
1,4,2,45,1,,2,2,3,10,3,-1,1
1,2,2,29,1,,2,2,6,4,5,-4,1
1,2,1,40,1,1,99,2,3,10,100,96,1
1,2,1,28,1,,99,2,3,4,100,96,1
1,2,2,39,2,1,2,2,3,10,3,-1,1
1,2,1,32,1,,2,2,3,3,3,-1,1
1,2,2,33,2,1,2,2,4,4,4,-2,1
1,3,1,30,1,,3,2,6,4,6,-3,1
1,3,2,31,2,1,2,2,3,10,3,-1,1
1,2,1,32,1,,2,2,3,10,3,-1,1
1,2,1,43,1,,2,2,1,9,2,1,1
1,2,1,32,1,,2,1,6,10,5,-4,1
1,2,2,31,2,,2,2,3,4,3,-1,1
1,2,2,28,2,1,3,2,6,3,6,-3,1
1,2,1,36,1,,2,1,6,4,5,-4,1
1,2,2,32,2,1,2,2,1,10,2,1,1
1,2,1,38,1,1,2,2,3,10,3,-1,1
1,2,1,32,1,1,2,2,6,2,5,-4,1
1,2,1,33,1,,2,2,6,4,5,-4,1
1,2,2,34,2,,2,2,6,4,5,-4,1
1,2,2,39,2,,2,2,6,7,5,-4,1
1,2,1,38,1,,2,2,2,3,3,0,1
1,2,2,34,2,,2,2,6,2,5,-4,1
1,4,1,49,1,1,2,2,3,10,3,-1,1
1,3,2,56,2,1,2,2,5,9,4,-3,1
1,3,1,45,1,1,2,2,3,11,3,-1,1
1,3,1,36,2,,2,2,5,10,4,-3,1
1,2,2,43,1,1,10,2,1,11,10,9,1
1,2,1,36,5,1,2,2,3,10,3,-1,1
1,2,1,57,1,1,2,2,2,2,3,0,1
1,3,2,56,1,1,2,2,2,7,3,0,1
1,3,2,39,2,1,3,2,3,10,4,0,1
1,3,1,44,1,1,2,2,3,4,3,-1,1
1,3,1,37,1,1,2,2,6,4,5,-4,1
1,3,2,42,2,1,2,2,3,10,3,-1,1
1,2,1,31,3,1,2,2,3,3,3,-1,1
1,2,2,45,3,1,2,2,6,3,5,-4,1
1,2,2,34,1,1,3,2,6,10,6,-3,1
1,3,1,49,1,1,2,2,3,3,3,-1,1
1,3,2,53,2,,2,2,1,2,2,1,1
1,3,2,42,3,1,10,2,3,10,11,7,1
1,3,2,36,2,1,0,2,5,10,2,-5,1
1,3,2,37,3,1,2,2,2,10,3,0,1
1,3,1,27,2,,99,2,3,4,100,96,1
1,3,1,29,1,,2,2,6,4,5,-4,1
1,3,2,47,2,1,2,2,3,7,3,-1,1
1,3,1,58,1,1,2,2,6,9,5,-4,1
1,3,2,31,1,1,10,2,2,10,11,8,1
1,3,2,42,2,1,4,2,6,7,7,-2,1
1,3,2,41,2,1,2,2,6,2,5,-4,1
1,3,2,30,8,1,4,2,3,10,5,1,1
1,3,2,28,3,1,10,2,4,11,12,6,1
1,3,2,33,2,,3,2,6,10,6,-3,1
1,3,2,45,2,1,2,2,2,10,3,0,1
1,3,2,30,2,1,2,2,6,4,5,-4,1
1,3,2,35,8,1,3,2,4,4,5,-1,1
1,4,2,44,2,1,2,2,6,4,5,-4,1
1,2,1,56,2,,2,2,6,2,5,-4,1
1,2,2,30,2,1,2,2,6,2,5,-4,1
1,2,1,34,1,1,2,2,3,4,3,-1,1
1,3,1,49,1,1,2,2,3,10,3,-1,1
1,3,2,51,2,1,3,2,5,10,5,-2,1
1,3,2,53,2,,2,2,3,3,3,-1,1
1,4,2,28,2,,4,2,3,10,5,1,1
1,4,2,42,2,1,10,2,5,10,12,5,1
1,3,1,46,3,1,2,2,6,7,5,-4,1
1,3,1,29,5,1,4,2,3,4,5,1,1
1,3,2,45,1,1,3,2,3,2,4,0,1
1,2,2,31,2,,3,2,3,3,4,0,1
1,2,2,25,2,1,2,2,3,3,3,-1,1
1,2,1,37,1,1,2,2,6,2,5,-4,1
1,3,2,33,2,1,99,2,3,4,100,96,1
1,3,1,36,2,1,3,2,3,10,4,0,1
1,3,1,36,1,1,10,2,3,10,11,7,1
1,3,2,35,2,1,7,2,3,10,8,4,1
1,3,1,46,1,1,3,2,6,10,6,-3,1
1,3,1,29,3,1,5,2,2,5,6,3,1
1,2,1,47,1,1,2,2,4,10,4,-2,1
1,2,2,37,2,1,2,2,6,3,5,-4,1
1,2,2,25,3,1,3,2,2,10,4,1,1
1,3,1,29,1,1,10,2,5,10,12,5,1
1,3,2,32,2,1,2,2,3,10,3,-1,1
1,3,2,36,2,1,99,2,3,4,100,96,1
1,3,2,52,1,1,2,2,3,10,3,-1,1
1,2,1,25,3,1,2,2,3,2,3,-1,1
1,4,1,36,3,1,10,2,3,10,11,7,1
1,3,1,38,1,1,3,2,3,4,4,0,1
1,3,2,33,5,,10,2,5,10,12,5,1
1,2,2,26,3,,4,2,3,4,5,1,1
1,2,2,41,1,1,10,2,4,4,12,6,1
1,4,1,58,1,,4,2,2,10,5,2,1
1,4,2,37,2,,10,2,2,11,11,8,1
1,4,2,51,1,1,3,2,2,10,4,1,1
1,4,2,25,2,,2,2,2,10,3,0,1
1,4,2,43,1,1,99,2,1,10,99,98,1
1,4,2,50,2,1,2,2,3,12,3,-1,1
1,4,2,28,3,1,4,2,4,9,6,0,1
1,4,2,63,2,1,2,2,6,3,5,-4,1
1,4,2,37,2,1,2,2,6,10,5,-4,1
1,1,2,43,2,,2,2,3,4,3,-1,1
1,1,2,49,1,,0,2,0,2,0,0,1
1,1,2,38,2,1,2,2,3,3,3,-1,1
1,1,2,37,3,,3,2,6,3,6,-3,1
1,4,2,32,2,1,10,2,4,10,12,6,1
1,4,2,47,2,1,2,2,6,4,5,-4,1
1,4,2,43,2,1,2,2,3,7,3,-1,1
1,4,2,52,2,,2,2,6,10,5,-4,1
2,2,2,33,2,1,99,1,2,2,100,97,1
2,2,2,37,1,1,0,2,6,6,3,-6,1
2,2,1,47,1,1,2,2,2,4,3,0,1
2,2,1,46,1,,2,2,3,2,3,-1,1
2,2,2,59,7,,2,2,4,3,4,-2,1
2,2,1,56,1,,2,2,6,2,5,-4,1
2,2,1,29,3,1,2,2,2,4,3,0,1
2,3,2,28,2,1,4,2,3,10,5,1,1
2,3,2,46,3,1,2,2,2,3,3,0,1
2,3,1,32,3,1,10,2,6,10,13,4,1
2,4,1,29,3,1,10,2,4,10,12,6,1
2,4,1,28,2,1,4,2,3,4,5,1,1
2,3,2,47,1,1,2,2,4,4,4,-2,1
2,3,2,46,2,1,10,2,3,10,11,7,1
2,3,2,48,1,1,6,2,2,4,7,4,1
2,3,1,50,8,1,2,2,2,4,3,0,1
2,3,1,47,1,,3,2,1,3,3,2,1
2,3,2,46,2,1,4,2,3,10,5,1,1
2,3,2,41,2,1,4,2,3,10,5,1,1
2,3,2,41,2,1,3,2,3,4,4,0,1
2,3,1,49,1,1,2,2,5,2,4,-3,1
2,2,1,51,1,1,2,2,3,7,3,-1,1
2,2,2,35,2,,2,2,4,3,4,-2,1
2,2,1,46,1,,2,2,6,2,5,-4,1
2,2,2,38,1,1,2,2,3,4,3,-1,1
2,2,1,36,1,,3,2,3,7,4,0,1
2,2,2,27,2,1,7,2,3,10,8,4,1
2,2,1,46,1,,10,2,3,3,11,7,1
2,2,1,49,3,1,2,2,3,3,3,-1,1
2,2,2,25,3,1,2,2,6,4,5,-4,1
2,2,2,45,3,1,7,2,3,4,8,4,1
2,2,2,48,3,1,2,2,3,3,3,-1,1
2,2,1,51,1,,2,2,6,10,5,-4,1
2,3,1,43,1,1,2,2,3,2,3,-1,1
2,3,2,42,2,1,99,2,6,10,,93,1
2,3,2,47,2,1,4,2,3,3,5,1,1
2,3,1,44,1,,2,2,3,10,3,-1,1
2,3,2,34,2,1,2,2,3,3,3,-1,1
2,3,2,39,2,1,2,2,4,3,4,-2,1
2,3,2,33,2,1,4,2,6,3,7,-2,1
2,2,1,45,1,,2,1,3,10,3,-1,1
2,2,1,33,1,1,2,2,6,10,5,-4,1
2,2,2,50,1,1,2,2,6,2,5,-4,1
2,2,1,34,2,1,2,2,6,2,5,-4,1
2,2,2,35,2,,2,2,6,3,5,-4,1
2,2,2,54,1,1,2,2,2,3,3,0,1
2,2,2,25,3,1,4,2,3,9,5,1,1
3,2,2,34,1,1,2,2,3,4,3,-1,1
3,2,2,51,2,,2,2,2,7,3,0,1
3,2,2,28,2,,2,2,3,4,3,-1,1
3,2,2,49,2,1,2,2,3,3,3,-1,1
3,2,2,32,2,1,10,2,3,10,11,7,1
3,2,2,34,1,,3,2,6,3,6,-3,1
3,2,1,29,1,1,10,2,5,10,12,5,1
3,2,2,54,3,1,10,2,3,10,11,7,1
3,2,2,39,2,1,2,2,2,3,3,0,1
3,2,2,32,2,1,2,2,3,3,3,-1,1
3,2,1,43,1,,3,2,3,7,4,0,1
3,2,2,38,2,,2,2,6,4,5,-4,1
3,2,2,39,2,,2,2,2,3,3,0,1
3,2,1,38,1,,2,2,3,4,3,-1,1
3,2,1,46,1,,2,2,5,3,4,-3,1
3,2,1,28,1,1,4,2,3,10,5,1,1
3,2,2,42,2,,2,2,6,3,5,-4,1
3,2,1,31,1,1,2,2,3,4,3,-1,1
3,2,2,45,1,1,2,2,4,3,4,-2,1
4,1,1,27,3,1,2,2,3,10,3,-1,1
4,1,2,29,3,1,2,2,1,3,2,1,1
4,1,2,33,2,1,3,2,3,3,4,0,1
4,1,1,45,1,1,2,2,1,2,2,1,1
4,1,2,50,2,,3,2,3,4,4,0,1
4,1,1,29,1,1,2,2,6,4,5,-4,1
4,2,2,31,2,1,2,2,6,3,5,-4,1
4,2,1,35,1,,2,2,3,4,3,-1,1
4,2,1,41,1,,2,1,1,3,2,1,1
4,2,2,36,2,,2,1,4,4,4,-2,1
4,2,2,35,2,1,2,2,3,3,3,-1,1
4,2,2,33,2,,2,2,1,3,2,1,1
4,2,2,25,2,1,2,2,6,4,5,-4,1
4,2,1,59,2,1,2,2,1,3,2,1,1
4,1,2,56,2,1,2,2,6,7,5,-4,1
4,1,1,64,1,1,2,2,4,2,4,-2,1
4,1,2,55,2,1,2,2,2,3,3,0,1
4,1,1,25,1,1,2,2,3,4,3,-1,1
4,1,2,30,2,1,3,2,6,10,6,-3,1
4,1,2,56,3,1,2,2,3,3,3,-1,1
4,1,1,27,3,1,2,2,3,4,3,-1,1
4,1,1,41,1,1,2,2,1,3,2,1,1
4,1,2,40,3,1,2,2,2,3,3,0,1
4,1,2,56,2,1,2,2,3,2,3,-1,1
4,1,2,37,2,1,2,2,2,2,3,0,1
4,1,1,49,1,1,2,2,3,3,3,-1,1
4,1,2,27,2,1,2,2,6,3,5,-4,1
4,1,2,27,2,1,2,2,3,4,3,-1,1
4,1,2,27,2,1,2,2,3,3,3,-1,1
4,1,1,27,5,1,2,2,6,2,5,-4,1
4,1,1,55,1,,99,2,6,3,,93,1
4,1,2,35,2,,2,2,3,3,3,-1,1
4,1,2,33,2,1,2,2,3,3,3,-1,1
4,1,1,30,3,1,2,2,3,3,3,-1,1
4,1,1,42,1,1,2,2,3,2,3,-1,1
4,1,2,48,2,,2,2,1,3,2,1,1
4,1,2,44,1,1,2,2,6,2,5,-4,1
4,1,2,33,1,1,2,2,6,2,5,-4,1
4,1,1,31,1,1,2,2,4,2,4,-2,1
2,3,2,46,2,,3,2,6,10,6,-3,1
